Punkt,RT-90 O,RT-90 N,RUTT,RUTTNAMN,PUNKTNAMN,PUNKTBESKR,ÅR,xcoord,ycoord
12,1435681.75649,6461129.882,08ESO,Tåkern,,,2010,14.7092460280882,58.2689393458848
13,1436674.21748,6463569.68195,08ESO,Tåkern,,,2010,14.7254864552559,58.2909839843201
14,1440778.45721,6462825.3362,08ESO,Tåkern,,,2010,14.7956410359254,58.2848744403368
15,1442215.45803,6460199.44982,08ESO,Tåkern,,,2010,14.8207881503993,58.2614938935174
16,1448337.88234,6462343.10141,08ESO,Tåkern,,,2010,14.9245950565156,58.2814988619429
17,1447604.95146,6459093.10577,08ESO,Tåkern,,,2010,14.9128384593002,58.25223710577
18,1447316.87883,6467931.17721,08ESO,Tåkern,,,2010,14.90592074552,58.3315411161055
19,1444515.5399,6467233.8482,08ESO,Tåkern,,,2010,14.8582786695608,58.3249361058727
20,1439898.74098,6466704.83999,08ESO,Tåkern,,,2010,14.7796391289301,58.3195795844049
1,1487004,6490084,08FNO,Ljungsbro,,Vägskälet 250 m N Stjärnorps slottsruin,2010,15.5820781464374,58.5333958933958
2,1487754,6491654,08FNO,Ljungsbro,,"Vägskälet vid torpet ”Kilen”, längs vägen mot Bjäsäter c:a 1,5 km från landsvägen vid Roxen",2010,15.5948684744552,58.5475125302386
3,1489864,6492424,08FNO,Ljungsbro,,"Nära bebyggelsen med sommarstugor 1,5 km N Korsvik (nära Roxenbaden).",2010,15.6310707300725,58.5544797916585
4,1484874,6491394,08FNO,Ljungsbro,,Halvvägs längs vägen från Stjärnorp till Högsäter (=pkt5). Skogsbilväg mot S.,2010,15.5454254630412,58.5450874610106
5,1483494,6492554,08FNO,Ljungsbro,,Nära gården Högsäter.,2010,15.5216429758782,58.5554510833307
6,1482914,6494594,08FNO,Ljungsbro,,Badplats vid Hultsjön,2010,15.5115261730845,58.5737427144174
7,1483114,6496584,08FNO,Ljungsbro,,Parkeringsficka intill Grytsjön.,2010,15.514814997782,58.5916157170174
8,1484094,6498964,08FNO,Ljungsbro,,Nära V änden på sjön Ämten. Vägkorsning.,2010,15.5314988633944,58.6130191562493
9,1485548,6496538,08FNO,Ljungsbro,,Vägskälet vid Axsjön.,2010,15.5566713891702,58.5912908136023
10,1487400,6496314,08FNO,Ljungsbro,,Vägskälet strax V gården Häggetorp.,2010,15.5885294281737,58.589337728454
11,1480080,6496556,08FNO,Ljungsbro,,"4-vägskorsningen 1,3 km N vägskälet intill gården Hilstermon.",2010,15.4626471908058,58.5912355066941
12,1477512,6494864,08FNO,Ljungsbro,,V änden av Sibborpssjön. Vägkorsning intill.,2010,15.418658563528,58.5759201879425
13,1476834,6492546,08FNO,Ljungsbro,,Flervägskorsningen vid Slättmon (N om Norrbysjön).,2010,15.4072422623869,58.5550749233413
14,1477482,6490514,08FNO,Ljungsbro,,Intill Motala ström N Råby. Parkering 50 N bron (infart till el. ställverk).,2010,15.4185745785343,58.5368668643213
15,1477474,6485914,08FNO,Ljungsbro,,500 m N byn Maspelösa.,2010,15.418892599262,58.495570065717
16,1477024,6482204,08FNO,Ljungsbro,,Bron över Svartån S om Flistad.,2010,15.4115495752592,58.4622399472948
17,1475984,6481224,08FNO,Ljungsbro,,Intill Björkebergs kyrka,2010,15.3938354323515,58.4533859066104
18,1478552,6480380,08FNO,Ljungsbro,,"Bron över Lillån, Ledbergs kyrka.",2010,15.4378984220964,58.4459427159878
19,1483876,6481140,08FNO,Ljungsbro,,Kaga kyrka,2010,15.5290138556058,58.4529952186762
20,1485192,6481308,08FNO,Ljungsbro,,Svartåmynningens naturreservat vid Roxens V strand. Vid avtaget från riksväg 36,2010,15.551542931576,58.4545502134798
1,1487678,6456090,08FSO,Stora Rängen,,,2011,15.5954770254433,58.2282238909249
2,1490527,6456935,08FSO,Stora Rängen,,,2011,15.6439304317301,58.2358811468024
3,1488912,6459857,08FSO,Stora Rängen,,,2011,15.616298076058,58.2620769973971
4,1491634,6459061,08FSO,Stora Rängen,,,2011,15.6626977805864,58.2549910032737
5,1491655,6461115,08FSO,Stora Rängen,,,2011,15.6629810388857,58.2734322333369
6,1492137,6464165,08FSO,Stora Rängen,,,2011,15.6710904825918,58.3008240109489
7,1491483,6466275,08FSO,Stora Rängen,,,2011,15.6598587960171,58.3197551940259
8,1493809,6466995,08FSO,Stora Rängen,,,2011,15.6995285908296,58.3262585700865
9,1495836,6464277,08FSO,Stora Rängen,,,2011,15.7341720013501,58.3018806607796
10,1497090,6462644,08FSO,Stora Rängen,,,2011,15.7555796111071,58.2872298719801
11,1495970,6460861,08FSO,Stora Rängen,,,2011,15.7365176839459,58.2712130875847
12,1495902,6458882,08FSO,Stora Rängen,,,2011,15.7353944491495,58.2534449246396
13,1498385,6455923,08FSO,Stora Rängen,,,2011,15.7777049844662,58.2268952774319
14,1496275,6456098,08FSO,Stora Rängen,,,2011,15.7417925676423,58.2284533615319
15,1493431,6457243,08FSO,Stora Rängen,,,2011,15.6933565159454,58.2386996391574
16,1493314,6452613,08FSO,Stora Rängen,,,2011,15.6914988996582,58.1971293355181
17,1491729,6453957,08FSO,Stora Rängen,,,2011,15.6644987346741,58.2091688221373
18,1489033,6454767,08FSO,Stora Rängen,,,2011,15.6186008815504,58.2163819054911
19,1489438,6452554,08FSO,Stora Rängen,,,2011,15.6255923311955,58.1965233681424
20,1487256,6452498,08FSO,Stora Rängen,,,2011,15.5884924160309,58.1959627000593
1,1473832,6454132,08FSV,Mjölby,,,2012,15.3600528885931,58.2100391448582
2,1471084,6452804,08FSV,Mjölby,,,2012,15.3134743176244,58.1979447643334
3,1469400,6453012,08FSV,Mjölby,,,2012,15.2848118478225,58.1996984088074
4,1466568,6457536,08FSV,Mjölby,,,2012,15.2360029482325,58.2401075646099
5,1464388,6455872,08FSV,Mjölby,,,2012,15.1991455268429,58.2249978532977
6,1462000,6455884,08FSV,Mjölby,,,2012,15.1585074845871,58.2249059875449
7,1459612,6452688,08FSV,Mjölby,,,2012,15.1184268340267,58.1960014885962
8,1457396,6453860,08FSV,Mjölby,,,2012,15.0805344402612,58.2063144626161
9,1455044,6458768,08FSV,Mjölby,,,2012,15.0395833396007,58.2501413718706
10,1452868,6459504,08FSV,Mjölby,,,2012,15.0023803416497,58.2565209007464
11,1450272,6462764,08FSV,Mjölby,,,2012,14.957467922171,58.2855003224771
12,1450580,6469056,08FSV,Mjölby,,,2012,14.961371913542,58.3420182889637
13,1450288,6472748,08FSV,Mjölby,,,2012,14.9555900465918,58.3751280518557
14,1452804,6472332,08FSV,Mjölby,,,2012,14.9986696552841,58.3716719730626
15,1452844,6474720,08FSV,Mjölby,,,2012,14.9988634384503,58.3931133038802
16,1458312,6469176,08FSV,Mjölby,,,2012,15.093356310285,58.3438988056947
17,1459980,6469236,08FSV,Mjölby,,,2012,15.1218249164851,58.3445928819244
18,1467468,6460164,08FSV,Mjölby,,,2012,15.2509560424917,58.2637682438911
19,1471612,6460064,08FSV,Mjölby,,,2012,15.321564654608,58.2631576596243
20,1473532,6457436,08FSV,Mjölby,,,2012,15.3545731540451,58.2396839070678
1,1510080,6478802,08GNV,Norsholm,,,2011,15.9777305675325,58.4321902286895
2,1510094,6480930,08GNV,Norsholm,,,2011,15.9780632723435,58.4512945495049
3,1510842,6483190,08GNV,Norsholm,,,2011,15.9909805379589,58.4715663792252
4,1512040,6485460,08GNV,Norsholm,,,2011,16.0116292028286,58.4919144987955
5,1512396,6487388,08GNV,Norsholm,,,2011,16.0178374827156,58.5092134804076
6,1513792,6489368,08GNV,Norsholm,,,2011,16.0419050576915,58.5269474393879
7,1513792,6492206,08GNV,Norsholm,,,2011,16.0420760502517,58.552425786849
8,1511956,6493748,08GNV,Norsholm,,,2011,16.0106211499925,58.5663231871044
9,1508204,6491416,08GNV,Norsholm,,,2011,15.9460669326687,58.5454737574199
10,1509152,6489740,08GNV,Norsholm,,,2011,15.9622799468594,58.530408528615
11,1508048,6488268,08GNV,Norsholm,,,2011,15.9432777221352,58.5172150542358
12,1506200,6489308,08GNV,Norsholm,,,2011,15.9115957407009,58.5265817309271
13,1503800,6490452,08GNV,Norsholm,,,2011,15.8704217058053,58.5368793359011
14,1501680,6490596,08GNV,Norsholm,,,2011,15.8340250819396,58.5381851332046
15,1504024,6493706,08GNV,Norsholm,,,2011,15.8743240886039,58.5660905479946
16,1502324,6493220,08GNV,Norsholm,,,2011,15.8451081768027,58.5617395729833
17,1500704,6494966,08GNV,Norsholm,,,2011,15.8172800882693,58.5774198652595
18,1500676,6494520,08GNV,Norsholm,,,2011,15.8167976088804,58.5734158973172
19,1501040,6496884,08GNV,Norsholm,,,2011,15.8230636780202,58.5946382433116
20,1503552,6497504,08GNV,Norsholm,,,2011,15.8662720277169,58.6001914390133
1,1503044,6463364,08GSV,Åtvidaberg,,,2012,15.8570908810633,58.2936939932758
2,1502836,6461128,08GSV,Åtvidaberg,,,2012,15.8535175791649,58.273620532117
3,1503500,6458088,08GSV,Åtvidaberg,,,2012,15.8647879203106,58.2463226172474
4,1504084,6455572,08GSV,Åtvidaberg,,,2012,15.8746888174532,58.2237288510158
5,1506528,6453428,08GSV,Åtvidaberg,,,2012,15.9162193930382,58.204450784796
6,1509296,6453436,08GSV,Åtvidaberg,,,2012,15.9632977640194,58.2044734050143
7,1510958,6455788,08GSV,Åtvidaberg,,,2012,15.9916750023659,58.2255519168513
8,1512094,6457896,08GSV,Åtvidaberg,,,2012,16.0111165026772,58.2444480660911
9,1513396,6460628,08GSV,Åtvidaberg,,,2012,16.0334425447015,58.2689384413094
10,1512880,6462688,08GSV,Åtvidaberg,,,2012,16.0247643773254,58.2874483398639
11,1512956,6465740,08GSV,Åtvidaberg,,,2012,16.0262299344261,58.3148467253408
12,1513196,6469604,08GSV,Åtvidaberg,,,2012,16.0305441478824,58.349530116413
13,1512956,6472384,08GSV,Åtvidaberg,,,2012,16.0266009525019,58.3744956018743
14,1510612,6474112,08GSV,Åtvidaberg,,,2012,15.9866219031952,58.3900719212694
15,1508076,6473412,08GSV,Åtvidaberg,,,2012,15.9432389226737,58.3838411273981
16,1507448,6470880,08GSV,Åtvidaberg,,,2012,15.9324226043973,58.3611202089465
17,1504760,6469356,08GSV,Åtvidaberg,,,2012,15.8864717214538,58.3474748874947
18,1506824,6466444,08GSV,Åtvidaberg,,,2012,15.921632787689,58.3213042604949
19,1506648,6463748,08GSV,Åtvidaberg,,,2012,15.9185528106056,58.2971023647089
20,1509548,6463280,08GSV,Åtvidaberg,,,2012,15.9679855660626,58.2928477180922
1,1447574,6539454,09ENO,Laxå-Askersund,,,2010,14.893703422201,58.9735872528447
2,1447994,6537224,09ENO,Laxå-Askersund,,,2010,14.9015289038483,58.9536221772775
3,1447324,6533844,09ENO,Laxå-Askersund,,,2010,14.8906928102355,58.923201608647
4,1447674,6532004,09ENO,Laxå-Askersund,,,2010,14.8972020756603,58.906728646753
5,1447544,6528754,09ENO,Laxå-Askersund,,,2010,14.895713944531,58.8775407153886
6,1445684,6528654,09ENO,Laxå-Askersund,,,2010,14.8634955768503,58.8764119383401
7,1444154,6527114,09ENO,Laxå-Askersund,,,2010,14.8373608109658,58.8623928661332
8,1441724,6527354,09ENO,Laxå-Askersund,,,2010,14.7951935869819,58.8642244571672
9,1440554,6526384,09ENO,Laxå-Askersund,,,2010,14.7751790894368,58.8553577546485
10,1438794,6527134,09ENO,Laxå-Askersund,,,2010,14.7444843049232,58.8618425595437
11,1436894,6528244,09ENO,Laxå-Askersund,,,2010,14.7112499241991,58.8715306897634
12,1435054,6528564,09ENO,Laxå-Askersund,,,2010,14.6792678152175,58.8741286787218
13,1433164,6528204,09ENO,Laxå-Askersund,,,2010,14.6466185926597,58.8706077304453
14,1431794,6529144,09ENO,Laxå-Askersund,,,2010,14.6225883409372,58.8788292280174
15,1431314,6531064,09ENO,Laxå-Askersund,,,2010,14.6136748088064,58.8959851674819
16,1431774,6533964,09ENO,Laxå-Askersund,,,2010,14.6207611570591,58.9220866154451
17,1432564,6536234,09ENO,Laxå-Askersund,,,2010,14.6337815768399,58.9425853002576
18,1431044,6542854,09ENO,Laxå-Askersund,,,2010,14.6053200690589,59.0017583886358
19,1430124,6545374,09ENO,Laxå-Askersund,,,2010,14.588517208844,59.0242259126099
20,1428374,6547574,09ENO,Laxå-Askersund,,,2010,14.5573394127328,59.0436806866891
1,1484619,6500116,09FSO,Finspång,,,2010,15.5404534124492,58.6233801465995
2,1484741,6503105,09FSO,Finspång,,,2010,15.5423507934675,58.6502179626005
3,1483101,6504498,09FSO,Finspång,,,2010,15.513998737381,58.6626624137242
4,1485306,6504807,09FSO,Finspång,,,2010,15.5519713010877,58.6655170712501
5,1486436,6506908,09FSO,Finspång,,,2010,15.5713163000773,58.6844155376194
6,1486459,6509504,09FSO,Finspång,,,2010,15.5715561727064,58.707721466304
7,1479754,6513610,09FSO,Finspång,,,2010,15.4555081150801,58.7443192696144
8,1476909,6508901,09FSO,Finspång,,,2010,15.406858361759,58.7019027404905
9,1475767,6515460,09FSO,Finspång,,,2010,15.3864509778768,58.7607212072393
10,1479780,6521194,09FSO,Finspång,,,2010,15.4552709281752,58.8124031478024
11,1484611,6518360,09FSO,Finspång,,,2010,15.5390643384219,58.7871620376049
12,1490623,6521870,09FSO,Finspång,,,2010,15.6428758113956,58.8188455572739
13,1492712,6524082,09FSO,Finspång,,,2010,15.678959028215,58.8387438624639
14,1494387,6521952,09FSO,Finspång,,,2010,15.7080203873859,58.8196477055924
15,1498143,6517559,09FSO,Finspång,,,2010,15.7730678877982,58.7802436239939
16,1501315,6514148,09FSO,Finspång,,,2010,15.8278884652073,58.7496244157413
17,1496769,6507412,09FSO,Finspång,,,2010,15.7494620154838,58.6891419608763
18,1492561,6503436,09FSO,Finspång,,,2010,15.6770335722186,58.6533952153586
19,1497651,6504474,09FSO,Finspång,,,2010,15.7647021996907,58.662772014598
20,1498563,6502205,09FSO,Finspång,,,2010,15.7804314823928,58.6424062118077
1,1527091,6547808,09GNO,Stora Malm,,,2010,16.2772116828652,59.0509416772235
2,1530280,6548976,09GNO,Stora Malm,,,2010,16.3329363285136,59.0612125854146
3,1533963,6543958,09GNO,Stora Malm,,,2010,16.3963539529704,59.0158921142548
4,1531804,6539837,09GNO,Stora Malm,,,2010,16.3581824192319,58.9790652622698
5,1533327,6535262,09GNO,Stora Malm,,,2010,16.3839760026816,58.9378817396015
6,1538756,6534620,09GNO,Stora Malm,,,2010,16.4781454458387,58.9316635748443
7,1539214,6537306,09GNO,Stora Malm,,,2010,16.4865721124981,58.9557327742687
8,1537314,6540551,09GNO,Stora Malm,,,2010,16.454105420706,58.9850307119971
9,1540602,6543737,09GNO,Stora Malm,,,2010,16.5118680745999,59.0133306445932
10,1542812,6543051,09GNO,Stora Malm,,,2010,16.5501979313836,59.0069578014212
11,1546209,6541589,09GNO,Stora Malm,,,2010,16.6090019611908,58.9934818336526
12,1545220,6536760,09GNO,Stora Malm,,,2010,16.5908139449688,58.9502412385171
13,1546340,6534090,09GNO,Stora Malm,,,2010,16.6097133187973,58.9261553694263
14,1539102,6532180,09GNO,Stora Malm,,,2010,16.4837240407828,58.9097296164
15,1539262,6529090,09GNO,Stora Malm,,,2010,16.4859557495746,58.881977612585
16,1542411,6526787,09GNO,Stora Malm,,,2010,16.5401152759475,58.8610062514446
17,1531558,6526635,09GNO,Stora Malm,,,2010,16.3520325027653,58.8605729608436
18,1529165,6531785,09GNO,Stora Malm,,,2010,16.3112399591931,58.9069720442054
19,1529953,6533497,09GNO,Stora Malm,,,2010,16.3251430772718,58.9222861367382
20,1528794,6536114,09GNO,Stora Malm,,,2010,16.3053630559926,58.9458574312896
1,1512396,6503049,09GSV,Svärtinge,,,2012,16.0186874097686,58.6498105749365
2,1514220,6501444,09GSV,Svärtinge,,,2012,16.0500035061009,58.6353461390743
3,1516792,6499822,09GSV,Svärtinge,,,2012,16.094165281369,58.6206932968111
4,1517560,6502836,09GSV,Svärtinge,,,2012,16.1076151449685,58.647720896897
5,1516859,6504541,09GSV,Svärtinge,,,2012,16.0956685858068,58.6630550108826
6,1516023,6506927,09GSV,Svärtinge,,,2012,16.0814325857898,58.6845065509084
7,1514762,6508390,09GSV,Svärtinge,,,2012,16.0597869682319,58.6976850175184
8,1516028,6510988,09GSV,Svärtinge,,,2012,16.0818064861749,58.7209632401602
9,1514968,6512972,09GSV,Svärtinge,,,2012,16.0636433359567,58.7388119923711
10,1516860,6515172,09GSV,Svärtinge,,,2012,16.0964786397039,58.7584925622267
11,1515492,6516684,09GSV,Svärtinge,,,2012,16.0729467695699,58.7721171534781
12,1513976,6518092,09GSV,Svärtinge,,,2012,16.0468309143918,58.7848085988115
13,1512936,6520033,09GSV,Svärtinge,,,2012,16.0289600613981,58.8022656574006
14,1509863,6521153,09GSV,Svärtinge,,,2012,15.97584769512,58.8124009189663
15,1509360,6517644,09GSV,Svärtinge,,,2012,15.9669978125062,58.7809108841226
16,1510080,6514608,09GSV,Svärtinge,,,2012,15.9793102853051,58.753639737135
17,1506927,6507607,09GSV,Svärtinge,,,2012,15.924627460147,58.6908507358039
18,1509817,6508577,09GSV,Svärtinge,,,2012,15.9745054187389,58.6995033802398
19,1511844,6508429,09GSV,Svärtinge,,,2012,16.0094604534825,58.698124335489
20,1513241,6505688,09GSV,Svärtinge,,,2012,16.0333955608403,58.6734771084966
1,1565561,6502084,09HSV,Nyköping,Skarasjön,,2011,16.9340075381038,58.6363812236023
2,1563624,6503095,09HSV,Nyköping,Koppartorp,,2011,16.9009473416652,58.645743740175
3,1560807,6502397,09HSV,Nyköping,Rasbo,,2011,16.8522534526582,58.6398819336217
4,1556191,6504027,09HSV,Nyköping,Ingolvshyttestugan,,2011,16.7731855389903,58.655134591776
5,1554044,6504710,09HSV,Nyköping,Nävsjön,,2011,16.73636777745,58.6615378758148
6,1554821,6505560,09HSV,Nyköping,Struten,,2011,16.7499596159222,58.6690702857752
7,1553705,6507452,09HSV,Nyköping,Östra Blacken,,2011,16.7311790387955,58.6861929219526
8,1552588,6508172,09HSV,Nyköping,Enarn,,2011,16.7120897527294,58.6927927161579
9,1555230,6509448,09HSV,Nyköping,Säter,,2011,16.7579579595363,58.7039179170519
10,1557812,6510312,09HSV,Nyköping,Brogetorp,,2011,16.8027143961869,58.7113365581501
11,1558096,6511730,09HSV,Nyköping,Berga backe,,2011,16.807979465338,58.7240265795157
12,1557898,6512930,09HSV,Nyköping,Erkan,,2011,16.8048708909913,58.7348243131865
13,1560028,6512854,09HSV,Nyköping,Tuna k:a,,2011,16.841621489993,58.7338520483851
14,1560852,6513434,09HSV,Nyköping,Svalstatippen,,2011,16.8560028049575,58.7389430143976
15,1566732,6513714,09HSV,Nyköping,Kastalruinen,,2011,16.9576025820621,58.7405895572249
16,1565698,6511516,09HSV,Nyköping,Ryssbergen,,2011,16.9391085654627,58.7210193410627
17,1565672,6510470,09HSV,Nyköping,Karlbrofälten,,2011,16.9383550933349,58.7116347590681
18,1567456,6507100,09HSV,Nyköping,Marsäng,,2011,16.9681236673031,58.6811129800686
19,1568536,6507588,09HSV,Nyköping,Marsvikens kursgård,,2011,16.9868865273761,58.6853237509251
20,1569562,6508784,09HSV,Nyköping,Palmtorp,,2011,17.0049411306551,58.6958950661787
1,1617892,6549639,09INV,Nynäshamn,,,2011,17.8596327978319,59.0519759264692
2,1616425,6547579,09INV,Nynäshamn,,,2011,17.8329978317928,59.0338971655918
3,1615433,6548810,09INV,Nynäshamn,,,2011,17.8163768556693,59.0452098828205
4,1614320,6547065,09INV,Nynäshamn,,,2011,17.7960932860228,59.0298536500963
5,1614573,6545192,09INV,Nynäshamn,,,2011,17.7995236843967,59.012982273745
6,1613259,6542986,09INV,Nynäshamn,,,2011,17.7755357809993,58.9935404321293
7,1612642,6537852,09INV,Nynäshamn,,,2011,17.7621971312362,58.9476418849075
8,1613363,6540516,09INV,Nynäshamn,,,2011,17.7760781408459,58.9713527840408
9,1614400,6538359,09INV,Nynäshamn,,,2011,17.7929809571712,58.9517254788662
10,1615785,6536062,09INV,Nynäshamn,,,2011,17.815830875518,58.9307463027314
11,1617863,6536098,09INV,Nynäshamn,,,2011,17.8519091185682,58.9305039543846
12,1619568,6536679,09INV,Nynäshamn,,,2011,17.8818078339601,58.9352448717804
13,1621709,6537361,09INV,Nynäshamn,,,2011,17.9193375191024,58.9407614949578
14,1621808,6539496,09INV,Nynäshamn,,,2011,17.9222288413286,58.9598863926666
15,1618816,6542051,09INV,Nynäshamn,,,2011,17.8716377187887,58.9836470986782
16,1619464,6544108,09INV,Nynäshamn,,,2011,17.8840109149413,59.0019205138628
17,1619988,6545733,09INV,Nynäshamn,,,2011,17.8940052686437,59.0163519314202
18,1619399,6548074,09INV,Nynäshamn,,,2011,17.8850266843253,59.0375179063772
19,1621636,6548297,09INV,Nynäshamn,,,2011,17.9240865106273,59.0388879374638
20,1619591,6549487,09INV,Nynäshamn,,,2011,17.8891357301338,59.0501402889673
1,1366890,6591769,10DNV,Karlstad,,,2011,13.4599126109682,59.4253406911859
2,1366066,6593494,10DNV,Karlstad,,,2011,13.4443306561423,59.440550302833
3,1364870,6595378,10DNV,Karlstad,,,2011,13.4220806183425,59.4570644722181
4,1362756,6596031,10DNV,Karlstad,,,2011,13.3844187253289,59.4622356192278
5,1360468,6593719,10DNV,Karlstad,,,2011,13.3456130739341,59.4407476930221
6,1362278,6597489,10DNV,Karlstad,,,2011,13.3750569720052,59.4751549215573
7,1360324,6597293,10DNV,Karlstad,,,2011,13.34074376315,59.4727517294425
8,1356778,6599257,10DNV,Karlstad,,,2011,13.2769318023362,59.4891696563398
9,1355281,6598812,10DNV,Karlstad,,,2011,13.2508381641406,59.4846656009874
10,1354479,6596443,10DNV,Karlstad,,,2011,13.2383127249048,59.4631447399737
11,1354376,6594461,10DNV,Karlstad,,,2011,13.2378470674695,59.4453357738558
12,1355656,6593297,10DNV,Karlstad,,,2011,13.2611716359315,59.4353390215626
13,1357230,6592144,10DNV,Karlstad,,,2011,13.2896493757667,59.4255365135973
14,1358689,6591438,10DNV,Karlstad,,,2011,13.3157928309095,59.4196977448483
15,1361262,6590474,10DNV,Karlstad,,,2011,13.3616943729764,59.4119085412268
16,1362677,6589470,10DNV,Karlstad,,,2011,13.3872318373599,59.4033682447663
17,1363588,6587235,10DNV,Karlstad,,,2011,13.4046749852815,59.3836196294031
